Columns,n,type,mean,std,min,25%,50%,75%,max,value 1,value 2,value 3,value 4,value 5,freq 1,freq 2,freq 3,freq 4,freq 5,freq others,freq NA,tongyi,,,,
312X244,500,float64,29.999,0.047995908,29.9,30,30,30,30.1,30,29.9,30.1,,,385,60,55,,,0,0,0.001599917,,,,
261X458,500,float64,48.9642,0.047989227,48.9,48.9,49,49,49,49,48.9,,,,321,179,,,,0,0,0.000980088,,,,
261X632,500,float64,51.0644,0.047929474,51,51,51.1,51.1,51.1,51.1,51,,,,322,178,,,,0,0,0.000938608,,,,
220X335,500,float64,130.1252,0.047849128,130,130.1,130.1,130.2,130.2,130.1,130.2,130,,,354,136,10,,,0,0,0.000367716,,,,
261X438,500,float64,50.9352,0.047807228,50.9,50.9,50.9,51,51,50.9,51,,,,324,176,,,,0,0,0.000938589,,,,
220X107,499,float64,23.61549098,0.04772652,23.42,23.61,23.61,23.61,23.71,23.61,23.71,23.52,23.62,23.67,344,45,36,11,9,54,1,0.002020984,,,,
420X132,497,float64,-0.015895372,0.047612908,-0.1,0,0,0,0.1,0,-0.1,0.1,,,372,102,23,,,0,3,-2.995394354,,,,
210X54,500,float64,0.514612,0.047512781,0,0.474,0.508,0.554,0.586,0.473,0.508,0.474,0.472,0.471,35,32,27,26,25,355,0,0.092327387,,,,
210X123,500,float64,0.514628,0.047472106,0,0.474,0.508,0.55425,0.586,0.473,0.474,0.508,0.577,0.471,41,32,29,25,25,348,0,0.092245478,,,,
210X56,500,float64,0.514616,0.047470068,0,0.474,0.508,0.55425,0.586,0.473,0.474,0.508,0.471,0.577,42,31,29,25,25,348,0,0.092243669,,,,
210X117,500,float64,0.514616,0.047466902,0,0.474,0.508,0.555,0.585,0.472,0.51,0.473,0.474,0.508,34,29,29,28,27,353,0,0.092237516,,,,
750X401,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X411,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X412,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X422,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X423,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X433,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X723,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X726,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X731,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X732,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X733,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X735,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X736,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X738,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
750X739,486,float64,1.677469136,0.047432796,1.61,1.61,1.71,1.71,1.74,1.71,1.61,1.74,1.72,,319,160,6,1,,0,14,0.028276405,,,,
330X1250,500,float64,49.8322,0.047197619,49.8,49.8,49.8,49.9,50,49.8,49.9,50,,,340,159,1,,,0,0,0.000947131,,,,
330X1261,500,float64,49.8322,0.047197619,49.8,49.8,49.8,49.9,50,49.8,49.9,50,,,340,159,1,,,0,0,0.000947131,,,,
420X110,497,float64,0.032997988,0.04706792,0,0,0,0.1,0.1,0,0.1,,,,333,164,,,,0,3,1.426387581,,,,
520X315,496,float64,16.02076613,0.047057001,15.9,16,16,16,16.1,16,16.1,15.9,,,365,117,14,,,0,4,0.00293725,,,,
312X442,222,float64,10.03243243,0.046917974,10,10,10,10.1,10.1,10,10.1,,,,150,72,,,,0,278,0.00467663,,,,
750X996,486,float64,149.8281893,0.046833915,149.8,149.8,149.8,149.9,150,149.8,149.9,150,,,353,129,4,,,0,14,0.000312584,,,,
750X998,486,float64,149.8281893,0.046833915,149.8,149.8,149.8,149.9,150,149.8,149.9,150,,,353,129,4,,,0,14,0.000312584,,,,
750X1382,486,float64,149.8281893,0.046833915,149.8,149.8,149.8,149.9,150,149.8,149.9,150,,,353,129,4,,,0,14,0.000312584,,,,
750X1383,486,float64,149.8281893,0.046833915,149.8,149.8,149.8,149.9,150,149.8,149.9,150,,,353,129,4,,,0,14,0.000312584,,,,
750X1385,486,float64,149.8281893,0.046833915,149.8,149.8,149.8,149.9,150,149.8,149.9,150,,,353,129,4,,,0,14,0.000312584,,,,
750X1387,486,float64,149.8281893,0.046833915,149.8,149.8,149.8,149.9,150,149.8,149.9,150,,,353,129,4,,,0,14,0.000312584,,,,
330X1031,500,float64,2.2077,0.046781267,2.06,2.19,2.22,2.23,2.31,2.23,2.2,2.22,2.19,2.21,136,73,61,38,29,163,0,0.021190047,,,,
330X1041,500,float64,2.2077,0.046781267,2.06,2.19,2.22,2.23,2.31,2.23,2.2,2.22,2.19,2.21,136,73,61,38,29,163,0,0.021190047,,,,
340X42,500,float64,47.332,0.046694333,47.3,47.3,47.3,47.4,47.4,47.3,47.4,,,,340,160,,,,0,0,0.000986528,,,,
420X159,497,float64,-0.031790744,0.046613247,-0.1,-0.1,0,0,0,0,-0.1,,,,339,158,,,,0,3,-1.466252149,,,,
310X154,500,float64,0.131818334,0.046519511,-0.135165,0.119286,0.13519,0.159017,0.18287,0.159017,0.104619,0.127238,0.166968,0.151066,66,60,54,50,42,228,0,0.352906226,,,,
520X314,496,float64,16.00625,0.046506761,15.9,16,16,16,16.1,16,16.1,15.9,,,387,70,39,,,0,4,0.002905538,,,,
420X136,497,float64,-0.013682093,0.046380304,-0.1,0,0,0,0.1,0,-0.1,0.1,,,381,92,24,,,0,3,-3.389854574,,,,
420X134,497,float64,0.069416499,0.046122444,0,0,0.1,0.1,0.1,0.1,0,,,,345,152,,,,0,3,0.664430565,,,,
420X135,497,float64,-0.069416499,0.046122444,-0.1,-0.1,-0.1,0,0,-0.1,0,,,,345,152,,,,0,3,-0.664430565,,,,
520X311,496,float64,16.02137097,0.045692599,15.9,16,16,16,16.1,16,16.1,15.9,,,370,116,10,,,0,4,0.002851978,,,,
220X490,500,float64,0.459472,0.045615818,0.291,0.442,0.447,0.451,0.599,0.444,0.448,0.447,0.446,0.45,36,34,34,31,27,338,0,0.099278776,,,,
344X91,500,float64,14.971,0.04542165,14.9,14.9,15,15,15,15,14.9,,,,355,145,,,,0,0,0.003033976,,,,
750X1357,486,float64,2.057962963,0.045418633,1.65,2.06,2.06,2.07,2.07,2.06,2.07,2.05,1.66,1.65,304,161,13,3,3,2,14,0.022069704,,,,
750X1359,486,float64,2.057962963,0.045418633,1.65,2.06,2.06,2.07,2.07,2.06,2.07,2.05,1.66,1.65,304,161,13,3,3,2,14,0.022069704,,,,
750X1363,486,float64,2.057962963,0.045418633,1.65,2.06,2.06,2.07,2.07,2.06,2.07,2.05,1.66,1.65,304,161,13,3,3,2,14,0.022069704,,,,
750X1364,486,float64,2.057962963,0.045418633,1.65,2.06,2.06,2.07,2.07,2.06,2.07,2.05,1.66,1.65,304,161,13,3,3,2,14,0.022069704,,,,
750X1366,486,float64,2.057962963,0.045418633,1.65,2.06,2.06,2.07,2.07,2.06,2.07,2.05,1.66,1.65,304,161,13,3,3,2,14,0.022069704,,,,
750X1368,486,float64,2.057962963,0.045418633,1.65,2.06,2.06,2.07,2.07,2.06,2.07,2.05,1.66,1.65,304,161,13,3,3,2,14,0.022069704,,,,
330X1033,500,float64,2.208828,0.045281467,2.07,2.19,2.22,2.23,2.31,2.23,2.2,2.22,2.19,2.21,135,69,51,34,29,182,0,0.020500223,,,,
330X1037,500,float64,2.208828,0.045281467,2.07,2.19,2.22,2.23,2.31,2.23,2.2,2.22,2.19,2.21,135,69,51,34,29,182,0,0.020500223,,,,
400X158,500,float64,-0.0282,0.045042398,-0.1,-0.1,0,0,0,0,-0.1,,,,359,141,,,,0,0,-1.597248163,,,,
520X281,496,float64,0.072177419,0.044857764,0,0,0.1,0.1,0.1,0.1,0,,,,358,138,,,,0,4,0.621493039,,,,
261X643,500,float64,49.0272,0.044543555,49,49,49,49.1,49.1,49,49.1,,,,364,136,,,,0,0,0.000908548,,,,
400X121,500,float64,20.3272,0.044543555,20.3,20.3,20.3,20.4,20.4,20.3,20.4,,,,364,136,,,,0,0,0.002191328,,,,
310X23,500,float64,0.0120766,0.044419535,-0.0024,0,0,0,0.292,0,-0.0024,0.0837,0.082,0.292,397,45,26,16,9,7,0,3.67814904,,,,
520X285,496,float64,0.073185484,0.044344085,0,0,0.1,0.1,0.1,0.1,0,,,,363,133,,,,0,4,0.605913664,,,,
750X692,486,float64,55,0,55,55,55,55,55,55,,,,,486,,,,,0,14,,"'750X692',",,,
750X693,486,float64,55,0,55,55,55,55,55,55,,,,,486,,,,,0,14,,"'750X693',",,,
261X271,500,float64,49.0268,0.044336118,49,49,49,49.1,49.1,49,49.1,,,,366,134,,,,0,0,0.000904324,,,,
750X695,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X695',",,,
750X696,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X696',",,,
360X93,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
750X698,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X698',",,,
360X96,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
750X700,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X700',",,,
360X796,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X806,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X807,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X817,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X916,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X926,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X1153,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X1154,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X1155,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X1157,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
360X1158,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
750X712,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X712',",,,
360X1160,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
750X714,486,float64,55,0,55,55,55,55,55,55,,,,,486,,,,,0,14,,"'750X714',",,,
750X715,486,float64,55,0,55,55,55,55,55,55,,,,,486,,,,,0,14,,"'750X715',",,,
750X716,486,float64,1,0,1,1,1,1,1,1,,,,,486,,,,,0,14,,"'750X716',",,,
750X717,486,float64,2.4E+12,0,2.4E+12,2.4E+12,2.4E+12,2.4E+12,2.4E+12,2.4E+12,,,,,486,,,,,0,14,,"'750X717',",,,
750X718,486,float64,2.4E+12,0,2.4E+12,2.4E+12,2.4E+12,2.4E+12,2.4E+12,2.4E+12,,,,,486,,,,,0,14,,"'750X718',",,,
750X719,486,float64,10,0,10,10,10,10,10,10,,,,,486,,,,,0,14,,"'750X719',",,,
360X1161,500,float64,19.9268,0.044336118,19.9,19.9,19.9,20,20,19.9,20,,,,366,134,,,,0,0,0.002224949,,,,
261X282,500,float64,50.9166,0.044139967,50.8,50.9,50.9,50.9,51,50.9,51,50.8,,,389,97,14,,,0,0,0.000866907,,,,
210X41,500,float64,0.465924,0.044020971,0,0.428,0.463,0.499,0.534,0.423,0.524,0.422,0.497,0.464,35,24,24,21,20,376,0,0.094481013,,,,
210X43,500,float64,0.465968,0.044010189,0,0.428,0.463,0.499,0.534,0.423,0.422,0.524,0.464,0.526,31,26,25,23,22,373,0,0.094448952,,,,
330X1036,500,float64,2.20998,0.043941567,2.08,2.19,2.22,2.23,2.31,2.23,2.2,2.22,2.19,2.21,145,73,51,42,33,156,0,0.019883242,,,,
330X1039,500,float64,2.20998,0.043941567,2.08,2.19,2.22,2.23,2.31,2.23,2.2,2.22,2.19,2.21,145,73,51,42,33,156,0,0.019883242,,,,
520X282,496,float64,0.073991935,0.043912125,0,0,0.1,0.1,0.1,0.1,0,,,,367,129,,,,0,4,0.593471765,,,,
340X39,500,float64,14.974,0.043907354,14.9,14.9,15,15,15,15,14.9,,,,370,130,,,,0,0,0.002932239,,,,
750X611,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X729,486,float64,10,0,10,10,10,10,10,10,,,,,486,,,,,0,14,,"'750X729',",,,
750X730,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X730',",,,
750X618,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X619,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X626,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X627,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X634,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X1236,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X1239,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X1255,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X1256,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X740,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X740',",,,
750X741,486,float64,0.000694403,4.50E-05,0.00054,0.00067,0.00069,0.00073,0.00088,0.00067,0.00074,0.00069,0.00072,0.00075,63,61,56,51,37,218,14,,,,,
750X1257,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X1259,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X1260,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X1262,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
750X1263,486,float64,4.571831276,0.043861783,4.18,4.5625,4.57,4.58,4.68,4.57,4.58,4.56,4.59,4.62,145,133,108,41,16,43,14,0.00959392,,,,
400X115,500,float64,4.8802,0.043723947,4.7,4.9,4.9,4.9,4.9,4.9,4.8,4.7,,,409,83,8,,,0,0,0.008959458,,,,
400X214,500,float64,4.22598,0.043402848,4.14,4.19,4.23,4.25,4.34,4.25,4.19,4.23,4.2,4.24,144,90,49,48,34,135,0,0.010270481,,,,
420X121,497,float64,0.024949698,0.043315789,0,0,0,0,0.1,0,0.1,,,,373,124,,,,0,3,1.736124754,,,,
400X213,500,float64,4.2293,0.043311219,4.14,4.2,4.23,4.25,4.34,4.25,4.19,4.2,4.23,4.21,157,68,50,47,30,148,0,0.010240754,,,,
750X751,486,float64,0.000694403,4.50E-05,0.00054,0.00067,0.00069,0.00073,0.00088,0.00067,0.00074,0.00069,0.00072,0.00075,63,61,56,51,37,218,14,,,,,
750X752,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X752',",,,
360X785,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X795,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X894,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X904,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X905,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X915,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X1156,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X1159,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X1432,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
750X762,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X762',",,,
360X1433,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X1434,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X1436,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X1437,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X1439,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
360X1440,500,float64,1.4998,0.043170446,1.4,1.5,1.5,1.5,1.6,1.5,1.4,1.6,,,407,47,46,,,0,0,0.028784135,,,,
261X252,500,float64,50.9246,0.043110986,50.9,50.9,50.9,50.9,51,50.9,51,,,,377,123,,,,0,0,0.000846565,,,,
261X624,500,float64,50.9246,0.043110986,50.9,50.9,50.9,50.9,51,50.9,51,,,,377,123,,,,0,0,0.000846565,,,,
261X654,500,float64,48.9164,0.043066803,48.8,48.9,48.9,48.9,49.1,48.9,49,48.8,49.1,,406,82,8,4,,0,0,0.000880416,,,,
750X582,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X592,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X593,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X602,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X603,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X610,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X1167,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X1168,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X1169,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X1171,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X1172,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X1174,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X1175,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X1258,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
750X1261,486,float64,0.737343621,0.042837348,0.367,0.733,0.7405,0.749,0.841,0.741,0.736,0.735,0.747,0.734,31,25,23,23,20,364,14,0.058096858,,,,
400X217,500,float64,4.22972,0.042712648,4.14,4.2,4.23,4.25,4.34,4.25,4.2,4.19,4.23,4.21,164,61,54,41,27,153,0,0.010098221,,,,
750X1074,486,float64,9.866193416,0.042047048,9.76,9.83,9.87,9.89,10.07,9.87,9.82,9.91,9.88,9.85,122,71,55,46,28,164,14,0.00426173,,,,
750X1077,486,float64,9.866193416,0.042047048,9.76,9.83,9.87,9.89,10.07,9.87,9.82,9.91,9.88,9.85,122,71,55,46,28,164,14,0.00426173,,,,
750X1082,486,float64,9.866193416,0.042047048,9.76,9.83,9.87,9.89,10.07,9.87,9.82,9.91,9.88,9.85,122,71,55,46,28,164,14,0.00426173,,,,
750X1083,486,float64,9.866193416,0.042047048,9.76,9.83,9.87,9.89,10.07,9.87,9.82,9.91,9.88,9.85,122,71,55,46,28,164,14,0.00426173,,,,
750X1084,486,float64,9.866193416,0.042047048,9.76,9.83,9.87,9.89,10.07,9.87,9.82,9.91,9.88,9.85,122,71,55,46,28,164,14,0.00426173,,,,
750X1086,486,float64,9.866193416,0.042047048,9.76,9.83,9.87,9.89,10.07,9.87,9.82,9.91,9.88,9.85,122,71,55,46,28,164,14,0.00426173,,,,
750X1087,486,float64,9.866193416,0.042047048,9.76,9.83,9.87,9.89,10.07,9.87,9.82,9.91,9.88,9.85,122,71,55,46,28,164,14,0.00426173,,,,
750X1089,486,float64,9.866193416,0.042047048,9.76,9.83,9.87,9.89,10.07,9.87,9.82,9.91,9.88,9.85,122,71,55,46,28,164,14,0.00426173,,,,
750X796,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X796',",,,
750X1090,486,float64,9.866193416,0.042047048,9.76,9.83,9.87,9.89,10.07,9.87,9.82,9.91,9.88,9.85,122,71,55,46,28,164,14,0.00426173,,,,
210X128,500,float64,0.717084,0.041916858,0,0.698,0.722,0.728,0.774,0.724,0.722,0.677,0.726,0.679,40,36,33,33,32,326,0,0.0584546,,,,
210X200,500,float64,0.717428,0.041856191,0,0.69575,0.724,0.73,0.772,0.726,0.724,0.722,0.677,0.728,48,30,29,29,29,335,0,0.058342009,,,,
210X25,500,float64,0.717352,0.041802428,0,0.69575,0.725,0.73,0.772,0.728,0.726,0.723,0.677,0.679,38,37,33,30,28,334,0,0.058273244,,,,
210X211,500,float64,0.717258,0.041800886,0,0.695,0.724,0.73,0.772,0.726,0.677,0.728,0.724,0.722,43,35,35,34,31,322,0,0.058278731,,,,
210X202,500,float64,0.71736,0.041797757,0,0.69575,0.725,0.73,0.772,0.726,0.728,0.723,0.677,0.679,39,38,33,29,28,333,0,0.058266083,,,,
310X149,500,float64,0.367721124,0.04176513,0.301452,0.331173,0.366549,0.401324,0.469634,0.318435,0.339664,0.322681,0.387615,0.34391,46,33,26,24,23,348,0,0.113578273,,,,
330X62,500,float64,39.8778,0.041600736,39.8,39.9,39.9,39.9,39.9,39.9,39.8,,,,389,111,,,,0,0,0.001043205,,,,
330X66,500,float64,39.8778,0.041600736,39.8,39.9,39.9,39.9,39.9,39.9,39.8,,,,389,111,,,,0,0,0.001043205,,,,
750X806,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X806',",,,
750X807,486,float64,0,0,0,0,0,0,0,0,,,,,486,,,,,0,14,,"'750X807',",,,
330X67,500,float64,39.8778,0.041600736,39.8,39.9,39.9,39.9,39.9,39.9,39.8,,,,389,111,,,,0,0,0.001043205,,,,
330X1115,500,float64,39.8778,0.041600736,39.8,39.9,39.9,39.9,39.9,39.9,39.8,,,,389,111,,,,0,0,0.001043205,,,,
330X42,500,float64,0.4091,0.041478077,0.36,0.39,0.4,0.42,0.61,0.4,0.39,0.36,0.41,0.42,99,63,62,60,48,168,0,0.101388602,,,,
330X46,500,float64,0.4091,0.041478077,0.36,0.39,0.4,0.42,0.61,0.4,0.39,0.36,0.41,0.42,99,63,62,60,48,168,0,0.101388602,,,,
330X47,500,float64,0.4091,0.041478077,0.36,0.39,0.4,0.42,0.61,0.4,0.39,0.36,0.41,0.42,99,63,62,60,48,168,0,0.101388602,,,,
